"ACQDATE","ACQYEAR","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTAGENT","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","CLCODE","CNTYNAME","CNTYNUM","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","ESTDATE","ESTYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FDICREGION","FDICREGION_DESC","FI_EFFDATE","FI_UNINUM","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_CLCODE","FRM_CNTYNUM","FRM_INSAGENT1","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSAGENT2","INSTNAME","INSURED_COM_FLAG","INSURED_OTS_FLAG","LATITUDE","LONGITUDE","MADDR","MCITY","MSTALP","MSTATE","MZIP5","MZIPREST","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","OFF_CNTYNUM","OFF_NUM","ORGTYPE","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","PADDR","PCITY","PROCDATE","PROCYEAR","PSTALP","PZIP5","PZIPREST","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","SERVTYPE","SERVTYPE_DESC","STATE","STNUM","TRANSNUM","TRUST","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG","FRM_CERT","FRM_CHARTAGENT","FRM_CNTYNAME","FRM_INSTNAME","FRM_ORGTYPE","FRM_PADDR","FRM_PCITY","FRM_PZIP5","FRM_PZIPREST","FRM_TRUST"
"2009-11-15T00:00:00","2009","0","Y","58467","110","NEW INSTITUTION","Institution established. Original name: TriSummit Bank ().","STATE","0","0","0","0","SM","0","C","Commercial","13","SULLIVAN","163","2007-02-26T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-26T00:00:00","2007","0","0","0","0","0","13","DALLAS","","0","SM","C","Commercial","13","163","DIF","10","TN","47","FED","200701421_110_452541__","DIF","0","","TriSummit Bank","0","0","36.54501","-82.510973","P. O. BOX 628","KINGSPORT","TN","TENNESSEE","37662","","0","1","0","0","COMMERCIAL BANK","10","FI","N","1999 EAST STONE DRIVE","KINGSPORT","2007-02-26T00:00:00","2007","TN","37663","0000","FED","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","TENNESSEE","47","200701421","","0","0","0","0","0","452541","0","0","58467","STATE","SULLIVAN","TriSummit Bank","COMMERCIAL BANK","1999 EAST STONE DRIVE","KINGSPORT","37663","0000",""
"2007-07-09T00:00:00","2007","0","Y","58377","110","NEW INSTITUTION","Institution established. Original name: Central Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","HILLSBOROUGH","57","2007-02-26T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-26T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","21","57","DIF","10","FL","12","FDIC","200701439_110_448948__","DIF","0","","Central Bank","0","0","28.170098","-82.353436","20701 BRUCE B. DOWNS BLVD","TAMPA","FL","FLORIDA","33647","2913","0","1","0","0","COMMERCIAL BANK","10","FI","N","20701 BRUCE B. DOWNS BLVD","TAMPA","2007-02-27T00:00:00","2007","FL","33647","2913","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200701439","","0","0","0","0","0","448948","0","0","58377","STATE","HILLSBOROUGH","Central Bank","COMMERCIAL BANK","20701 BRUCE B. DOWNS BLVD","TAMPA","33647","2913",""
"2008-08-17T00:00:00","2008","0","Y","58065","110","NEW INSTITUTION","Institution established. Original name: Waterford Village Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","ERIE","29","2007-02-26T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-26T00:00:00","2007","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","21","29","DIF","10","NY","36","FDIC","200701467_110_438760__","DIF","0","","Waterford Village Bank","0","0","42.964862","-78.680772","8411 MAIN STREET","WILLIAMSVILLE","NY","NEW YORK","14221","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","8411 MAIN STREET","WILLIAMSVILLE","2007-02-27T00:00:00","2007","NY","14221","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW YORK","36","200701467","","0","0","0","0","0","438760","0","0","58065","STATE","ERIE","Waterford Village Bank","COMMERCIAL BANK","8411 MAIN STREET","WILLIAMSVILLE","14221","0000",""
"2007-02-27T00:00:00","2007","0","Y","58487","110","NEW INSTITUTION","Institution established. Original name: Sunrise Community Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","RIVERSIDE","65","2007-02-27T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-27T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","DIF","0","CA","0","FDIC","200701475_110_453867__","DIF","0","","Sunrise Community Bank","0","0","33.721448","-116.372496","41-990 COOK STREET, SUITE 701","PALM DESERT","CA","CALIFORNIA","92211","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","74040 HIGHWAY 111","PALM DESERT","2007-02-27T00:00:00","2007","CA","92260","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200701475","","0","0","0","0","0","453867","0","0","","","","","","","","","",""
"2007-03-27T00:00:00","2007","0","Y","58340","110","NEW INSTITUTION","Institution established. Original name: Lotus Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","OAKLAND","125","2007-02-28T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-28T00:00:00","2007","0","0","0","0","0","9","CHICAGO","","0","NM","C","Commercial","0","0","DIF","0","MI","0","FDIC","200701494_110_446323__","DIF","0","","Lotus Bank","0","0","42.486087","-83.498801","44350 WEST 12 MILE ROAD","NOVI","MI","MICHIGAN","48377","","1","1","0","0","COMMERCIAL BANK","10","FI","N","45650 GRAND RIVER AVENUE","NOVI","2007-02-28T00:00:00","2007","MI","48374","1351","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MICHIGAN","26","200701494","","0","0","0","0","0","446323","0","0","","","","","","","","","",""
"2015-12-30T00:00:00","2015","0","Y","58382","110","NEW INSTITUTION","Institution established. Original name: Keystone Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","LEE","81","2007-03-02T00:00:00","2007","9999-12-31T00:00:00","9999","2007-03-02T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","DIF","0","AL","0","FDIC","200701629_110_449818__","DIF","0","NONE","Keystone Bank","0","0","32.636656","-85.480178","2394 EAST UNIVERSITY DRIVE","AUBURN","AL","ALABAMA","36830","7617","1","1","0","0","COMMERCIAL BANK","10","FI","N","2394 EAST UNIVERSITY DRIVE","AUBURN","2007-03-05T00:00:00","2007","AL","36830","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ALABAMA","1","200701629","","0","0","0","0","0","449818","0","0","","","","","","","","","",""
"2015-05-10T00:00:00","2015","0","Y","58507","110","NEW INSTITUTION","Institution established. Original name: CapitalMark Bank & Trust ().","STATE","0","0","0","0","SM","0","C","Commercial","13","HAMILTON","65","2007-03-05T00:00:00","2007","9999-12-31T00:00:00","9999","2007-03-05T00:00:00","2007","0","0","0","0","0","13","DALLAS","","0","SM","C","Commercial","13","65","DIF","10","TN","47","FED","200701633_110_454896__","DIF","0","","CapitalMark Bank & Trust","0","0","35.046851","-85.310601","P. O. BOX 671","CHATTANOOGA","TN","TENNESSEE","37402","","0","1","0","0","COMMERCIAL BANK","10","FI","N","801 BROAD STREET","CHATTANOOGA","2007-03-05T00:00:00","2007","TN","37402","0000","FED","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","TENNESSEE","47","200701633","","0","0","0","0","0","454896","0","0","58507","STATE","HAMILTON","CapitalMark Bank & Trust","COMMERCIAL BANK","801 BROAD STREET","CHATTANOOGA","37402","0000",""
"2008-05-08T00:00:00","2008","0","Y","58421","110","NEW INSTITUTION","Institution established. Original name: First Citizens Bank of Georgia ().","STATE","0","0","0","0","NM","0","C","Commercial","21","DAWSON","85","2007-03-05T00:00:00","2007","9999-12-31T00:00:00","9999","2007-03-05T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","21","85","DIF","10","GA","13","FDIC","200701645_110_451399__","DIF","0","","First Citizens Bank of Georgia","0","0","0","0","70 CARLISLE ROAD","DAWSONVILLE","GA","GEORGIA","30534","","0","1","0","0","COMMERCIAL BANK","10","FI","N","1797 GEORGIA HIGHWAY 400 SOUTH","DAWSONVILLE","2007-03-06T00:00:00","2007","GA","30534","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200701645","","0","0","0","0","0","451399","0","0","58421","STATE","DAWSON","First Citizens Bank of Georgia","COMMERCIAL BANK","1797 GEORGIA HIGHWAY 400 SOUTH","DAWSONVILLE","30534","0000",""
"2007-05-21T00:00:00","2007","0","Y","58413","110","NEW INSTITUTION","Institution established. Original name: Embassy National Bank ().","OCC","0","0","0","0","N","0","C","Commercial","3","GWINNETT","135","2007-03-05T00:00:00","2007","9999-12-31T00:00:00","9999","2007-03-05T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","N","C","Commercial","3","135","DIF","10","GA","13","OCC","200701652_110_451152__","DIF","0","","Embassy National Bank","0","0","33.984654","-84.080474","1817 NORTH BROWN ROAD","LAWRENCEVILLE","GA","GEORGIA","30043","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","1812 NORTH BROWN ROAD","LAWRENCEVILLE","2007-03-06T00:00:00","2007","GA","30043","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200701652","","0","0","0","0","0","451152","0","0","58413","OCC","GWINNETT","Embassy National Bank","COMMERCIAL BANK","1812 NORTH BROWN ROAD","LAWRENCEVILLE","30043","0000",""
"2007-03-08T00:00:00","2007","0","Y","58419","110","NEW INSTITUTION","Institution established. Original name: Madison  National Bank ().","OCC","0","0","0","0","N","0","C","Commercial","3","NASSAU","59","2007-02-27T00:00:00","2007","9999-12-31T00:00:00","9999","2007-02-27T00:00:00","2007","0","0","0","0","0","2","NEW YORK","","0","N","C","Commercial","0","0","DIF","0","NY","0","OCC","200701714_110_451230__","DIF","0","","Madison  National Bank","0","0","40.659653","-73.542513","888 VETERANS HIGHWAY","HAUPPAUGE","NY","NEW YORK","11788","","1","1","0","0","COMMERCIAL BANK","10","FI","N","2222 MERRICK ROAD","MERRICK","2007-03-08T00:00:00","2007","NY","11566","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW YORK","36","200701714","","0","0","0","0","0","451230","0","0","","","","","","","","","",""
"2007-03-13T00:00:00","2007","0","Y","58263","110","NEW INSTITUTION","Institution established. Original name: Global Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","NEW YORK","61","2007-03-12T00:00:00","2007","9999-12-31T00:00:00","9999","2007-03-12T00:00:00","2007","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","0","0","DIF","0","NY","0","FDIC","200701754_110_444901__","DIF","0","","Global Bank","0","0","40.713609","-73.996473","8 CATHERINE STREET","NEW YORK","NY","NEW YORK","10038","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","30 EAST BROADWAY","NEW YORK","2007-03-13T00:00:00","2007","NY","10002","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW YORK","36","200701754","","0","0","0","0","0","444901","0","0","","","","","","","","","",""
"2009-03-28T00:00:00","2009","0","Y","58551","110","NEW INSTITUTION","Institution established. Original name: HealthBenefit Bank d/b/a Blue Healthcare Bank ().","OTS","0","0","0","0","SB","0","S","Savings","33","SALT LAKE","35","2007-03-12T00:00:00","2007","9999-12-31T00:00:00","9999","2007-03-12T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","SB","S","Savings","33","35","DIF","115","UT","49","OTS","200701796_110_456151__","DIF","0","","HealthBenefit Bank d/b/a Blue Healthcare Bank","0","0","40.572487","-111.896655","200 W. CIVIC CENTER DRIVE, SUITE 202","SANDY","UT","UTAH","84070","0000","0","1","0","0","STOCK SAVINGS BANK","115","FI","N","200 W. CIVIC CENTER DRIVE, SUITE 202","SANDY","2007-03-14T00:00:00","2007","UT","84070","0000","OTS","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","UTAH","49","200701796","","0","0","0","0","0","456151","0","0","58551","OTS","SALT LAKE","HealthBenefit Bank d/b/a Blue Healthcare Bank","STOCK SAVINGS BANK","200 W. CIVIC CENTER DRIVE, SUITE 202","SANDY","84070","0000",""
"2011-06-14T00:00:00","2011","0","Y","58479","110","NEW INSTITUTION","Institution established. Original name: Bank of Central Florida ().","STATE","0","0","0","0","NM","0","C","Commercial","21","POLK","105","2007-03-19T00:00:00","2007","9999-12-31T00:00:00","9999","2007-03-19T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","21","105","DIF","10","FL","12","FDIC","200702034_110_453573__","DIF","0","","Bank of Central Florida","0","0","28.044119","-81.95727","5015 SOUTH FLORIDA AVENUE","LAKELAND","FL","FLORIDA","33813","","0","1","0","0","COMMERCIAL BANK","10","FI","N","101 SOUTH FLORIDA AVENUE","LAKELAND","2007-03-20T00:00:00","2007","FL","33801","4619","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200702034","","0","0","0","0","0","453573","0","0","58479","STATE","POLK","Bank of Central Florida","COMMERCIAL BANK","101 SOUTH FLORIDA AVENUE","LAKELAND","33801","4619",""
"2008-02-20T00:00:00","2008","0","Y","58438","110","NEW INSTITUTION","Institution established. Original name: Commerce Bank of Folsom ().","STATE","0","0","0","0","NM","0","C","Commercial","21","SACRAMENTO","67","2007-03-19T00:00:00","2007","9999-12-31T00:00:00","9999","2007-03-19T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","21","67","DIF","10","CA","6","FDIC","200702035_110_451733__","DIF","0","","Commerce Bank of Folsom","0","0","0","0","1710 PRAIRIE CITY ROAD","FOLSOM","CA","CALIFORNIA","95630","9594","0","1","0","0","COMMERCIAL BANK","10","FI","N","1710 PRAIRIE CITY ROAD","FOLSOM","2007-03-20T00:00:00","2007","CA","95630","9594","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200702035","","0","0","0","0","0","451733","0","0","58438","STATE","SACRAMENTO","Commerce Bank of Folsom","COMMERCIAL BANK","1710 PRAIRIE CITY ROAD","FOLSOM","95630","9594",""
"2008-05-18T00:00:00","2008","0","Y","58475","110","NEW INSTITUTION","Institution established. Original name: KeySource Commercial Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","DURHAM","63","2007-03-19T00:00:00","2007","9999-12-31T00:00:00","9999","2007-03-19T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","21","63","DIF","10","NC","37","FDIC","200702053_110_453047__","DIF","0","","KeySource Commercial Bank","0","0","35.992125","-78.905093","P. O. BOX 1492","DURHAM","NC","NORTH CAROLINA","27702","1492","0","1","0","0","COMMERCIAL BANK","10","FI","N","410 BLACKWELL STREET, SUITE 60","DURHAM","2007-03-21T00:00:00","2007","NC","27701","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NORTH CAROLINA","37","200702053","","0","0","0","0","0","453047","0","0","58475","STATE","DURHAM","KeySource Commercial Bank","COMMERCIAL BANK","410 BLACKWELL STREET, SUITE 60","DURHAM","27701","0000",""
"2010-02-18T00:00:00","2010","0","Y","58477","110","NEW INSTITUTION","Institution established. Original name: Bank of Tacoma ().","STATE","0","0","0","0","NM","0","C","Commercial","21","PIERCE","53","2007-01-10T00:00:00","2007","9999-12-31T00:00:00","9999","2007-01-10T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","21","53","DIF","10","WA","53","FDIC","200702196_110_453194__","DIF","0","","Bank of Tacoma","0","0","47.25408","-122.437316","1015 A STREET","TACOMA","WA","WASHINGTON","98402","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","1015 A STREET","TACOMA","2007-03-26T00:00:00","2007","WA","98402","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","WASHINGTON","53","200702196","","0","0","0","0","0","453194","0","0","58477","STATE","PIERCE","Bank of Tacoma","COMMERCIAL BANK","1015 A STREET","TACOMA","98402","0000",""
"2015-08-11T00:00:00","2015","0","Y","58503","110","NEW INSTITUTION","Institution established. Original name: Folsom Lake Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","SACRAMENTO","67","2007-04-02T00:00:00","2007","9999-12-31T00:00:00","9999","2007-04-02T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","21","67","DIF","10","CA","6","FDIC","200702715_110_454709__","DIF","0","","Folsom Lake Bank","0","0","38.676095","-121.179298","905 SUTTER STREET, SUITE 100","FOLSOM","CA","CALIFORNIA","95630","2441","0","1","0","0","COMMERCIAL BANK","10","FI","N","905 SUTTER STREET, SUITE 100","FOLSOM","2007-04-02T00:00:00","2007","CA","95630","2441","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200702715","","0","0","0","0","0","454709","0","0","58503","STATE","SACRAMENTO","Folsom Lake Bank","COMMERCIAL BANK","905 SUTTER STREET, SUITE 100","FOLSOM","95630","2441",""
"2007-04-03T00:00:00","2007","0","Y","58471","110","NEW INSTITUTION","Institution established. Original name: First Choice Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","MERCER","21","2007-03-23T00:00:00","2007","9999-12-31T00:00:00","9999","2007-03-23T00:00:00","2007","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","0","0","DIF","0","NJ","0","FDIC","200702780_110_452952__","DIF","0","","First Choice Bank","0","0","40.25041","-74.731217","4420 ROUTE 27, SUITE A","KINGSTON","NJ","NEW JERSEY","08528","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","669 WHITEHEAD ROAD","LAWRENCEVILLE","2007-04-03T00:00:00","2007","NJ","08648","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW JERSEY","34","200702780","","0","0","0","0","0","452952","0","0","","","","","","","","","",""
"2007-11-19T00:00:00","2007","0","Y","58498","110","NEW INSTITUTION","Institution established. Original name: MidCoast Community Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","NEW CASTLE","3","2007-03-15T00:00:00","2007","9999-12-31T00:00:00","9999","2007-03-15T00:00:00","2007","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","21","3","DIF","10","DE","10","FDIC","200702838_110_454558__","DIF","0","","MidCoast Community Bank","0","0","39.72103","-75.663209","1011 CENTRE ROAD, SUITE 117","WILMINGTON","DE","DELAWARE","19805","","0","1","0","0","COMMERCIAL BANK","10","FI","N","4900 KIRKWOOD HIGHWAY","WILMINGTON","2007-04-04T00:00:00","2007","DE","19808","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","DELAWARE","10","200702838","","0","0","0","0","0","454558","0","0","58498","STATE","NEW CASTLE","MidCoast Community Bank","COMMERCIAL BANK","4900 KIRKWOOD HIGHWAY","WILMINGTON","19808","0000",""
"2007-12-06T00:00:00","2007","0","Y","58539","110","NEW INSTITUTION","Institution established. Original name: First Choice Community Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","PAULDING","223","2007-04-09T00:00:00","2007","9999-12-31T00:00:00","9999","2007-04-09T00:00:00","2007","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","21","223","DIF","10","GA","13","FDIC","200703021_110_455709__","DIF","0","","First Choice Community Bank","0","0","33.927086","-84.831985","P O BOX 1670","DALLAS","GA","GEORGIA","30132","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","249 E. MEMORIAL DRIVE","DALLAS","2007-04-10T00:00:00","2007","GA","30132","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200703021","","0","0","0","0","0","455709","0","0","58539","STATE","PAULDING","First Choice Community Bank","COMMERCIAL BANK","249 E. MEMORIAL DRIVE","DALLAS","30132","0000",""
"2007-04-11T00:00:00","2007","0","Y","58286","110","NEW INSTITUTION","Institution established. Original name: Stellar Business Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","LOS ANGELES","37","2007-04-09T00:00:00","2007","9999-12-31T00:00:00","9999","2007-04-09T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","DIF","0","CA","0","FDIC","200703025_110_445432__","DIF","0","","Stellar Business Bank","0","0","34.086499","-117.907637","100 NORTH AZUSA AVENUE","COVINA","CA","CALIFORNIA","91722","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","100 NORTH AZUSA AVENUE","COVINA","2007-04-10T00:00:00","2007","CA","91722","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200703025","","0","0","0","0","0","445432","0","0","","","","","","","","","",""
"2007-07-08T00:00:00","2007","0","Y","58470","110","NEW INSTITUTION","Institution established. Original name: Hometown Bank of Pennsylvania ().","STATE","0","0","0","0","NM","0","C","Commercial","21","BEDFORD","9","2007-04-09T00:00:00","2007","9999-12-31T00:00:00","9999","2007-04-09T00:00:00","2007","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","21","9","DIF","10","PA","42","FDIC","200703046_110_452601__","DIF","0","","Hometown Bank of Pennsylvania","0","0","40.008548","-78.379128","P.O. BOX 652","BEDFORD","PA","PENNSYLVANIA","15522","","0","1","0","0","COMMERCIAL BANK","10","FI","N","306 WEST MAIN STREET","EVERETT","2007-04-11T00:00:00","2007","PA","15537","1138","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","PENNSYLVANIA","42","200703046","","0","0","0","0","0","452601","0","0","58470","STATE","BEDFORD","Hometown Bank of Pennsylvania","COMMERCIAL BANK","306 WEST MAIN STREET","EVERETT","15537","1138",""
"2007-04-17T00:00:00","2007","0","Y","58485","110","NEW INSTITUTION","Institution established. Original name: 1st Capital Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","MONTEREY","53","2007-04-16T00:00:00","2007","9999-12-31T00:00:00","9999","2007-04-16T00:00:00","2007","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","DIF","0","CA","0","FDIC","200703132_110_453849__","DIF","0","","1st Capital Bank","0","0","36.580074","-121.818871","150 MAIN STREET, SUITE 150, SALINAS, MONTEREY COUNTY, CA 93901","SALINAS","CA","CALIFORNIA","93901","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","5 HARRIS COURT, BUILDING N, SUITE #3","MONTEREY","2007-04-16T00:00:00","2007","CA","93940","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","CALIFORNIA","6","200703132","","0","0","0","0","0","453849","0","0","","","","","","","","","",""
